Seeding Density,ctrl,35k,35k,35k,35k,35k,35k,35k,30k,30k,30k,30k,30k,30k,30k,30k,25k,25k,25k,25k,25k,25k,25k,25k,20k,20k,20k,20k,20k,20k,20k,20k
2022-02-14 04:15:00+00:00,189.6014138,140.1693448,106.3715862,104.9372069,101.5978966,98.81693103,100.8412759,90.06968966,133.1284643,121.7981071,111.3954643,97.43582143,101.3925357,85.25846429,87.52107143,99.58867857,123.2461071,94.95864286,108.4540357,96.36717857,90.19996429,102.4453571,138.6047857,111.2127143,138.3159286,129.3732143,109.6223103,116.0882143,103.8862069,112.3182069,82.63806897,136.3301429
2022-02-14 04:30:00+00:00,189.596,143.2757143,109.5831786,111.1208929,111.9262857,107.4492857,107.7902857,97.99264286,134.2350345,124.470069,112.4254138,105.7168966,113.1357931,93.984,96.43168966,106.8652759,131.2781724,103.3693793,115.0174483,105.4702759,101.1960714,112.3602143,141.2914483,121.9087857,138.4951071,136.0899286,116.81875,123.2409286,112.5988214,120.7834643,88.27896429,142.3519643
2022-02-14 04:45:00+00:00,189.6083103,143.0027857,98.48557143,106.0392759,106.6413929,99.23439286,99.61792857,87.10164286,127.7796429,124.9322143,106.0361071,98.81642857,102.6620357,86.23657143,87.63557143,99.18971429,125.6942857,94.51692857,113.4772143,97.52275,91.26389655,104.883069,133.5933214,114.4993448,131.7778276,127.7542414,111.1145517,113.0214483,105.5548621,111.3876897,82.59903448,144.4841034
2022-02-14 05:00:00+00:00,189.56125,147.6175862,108.5993448,113.1650714,112.349,108.1451379,107.3396207,96.45372414,130.1206207,127.2015517,113.6215,107.3102069,110.9029655,95.32751724,98.45455172,106.4053793,132.3605,102.9343214,122.8744286,109.9851429,101.6946071,116.9815714,137.3672143,127.5368571,134.2555,132.9318571,118.7713214,120.3056786,115.9619643,119.3951071,88.39578571,151.2701429
2022-02-14 05:15:00+00:00,189.61575,144.8031071,102.0166786,107.4889286,105.5605714,103.254,102.9618929,87.93146429,128.2128571,121.9624286,110.54,101.2506429,100.9475357,87.22539286,89.48442857,98.55439286,124.592,94.2057931,114.3456207,103.038,91.14531034,107.7602759,135.1686552,116.6744138,130.1816552,123.962,110.9178214,113.2492143,105.9223571,109.9363571,81.12503571,148.3187931
2022-02-14 05:30:00+00:00,189.5289655,149.8065172,112.1147241,112.3266897,112.3373448,108.9211724,122.6094138,96.88431034,132.3232143,121.4985357,115.5983214,110.0103214,105.1390357,96.20253571,100.5738929,106.1555714,134.6131786,102.8338571,121.98975,111.0919643,101.0239643,115.9311786,138.81625,124.48775,135.3229643,131.9858929,118.5482414,123.6357931,114.6644138,117.1887241,85.73303448,150.9548571
2022-02-14 05:45:00+00:00,189.5739643,145.9618571,107.3608929,105.2104643,107.0795357,99.27546429,117.6802857,87.03864286,129.8374828,112.8092759,108.7795517,101.9506897,95.656,88.17096552,90.15413793,98.34268966,127.1703793,94.60437931,112.561069,99.52834483,90.2175,104.7672857,135.3907586,115.4618571,128.4661786,128.9441071,111.4070357,116.7069286,105.7881429,108.2106071,78.8925,149.3393214
2022-02-14 06:00:00+00:00,189.5580345,148.0353571,117.9069286,110.7220345,115.588,107.4006429,122.7145714,95.60821429,137.6357143,117.76075,114.5987857,109.97325,102.6292857,96.88310714,98.63796429,105.8559643,130.1466429,103.4078571,118.46075,106.7290714,99.69275862,113.135,139.5246786,124.1841724,130.2258276,138.0187931,120.0325862,125.9374483,114.9824828,116.2932414,84.71555172,151.8260345
2022-02-14 06:15:00+00:00,189.5778571,141.7055862,107.059931,105.4015714,108.2023448,100.473931,113.7552414,86.80810345,131.8152414,111.6583793,109.205,102.2587931,93.792,88.6547931,88.82775862,97.97951724,120.4661786,94.97775,109.3015,96.09839286,89.537,101.3369643,138.151,113.888,124.236,130.5891071,112.20075,115.4055,106.1212857,107.4300357,79.65642857,149.1560357
2022-02-14 06:30:00+00:00,189.5752143,146.4424286,113.5881071,117.5895357,114.9893214,111.9206786,123.2355714,96.861,139.396,114.6325,115.2135862,109.7912857,102.8966786,97.35564286,97.78492857,105.5695714,124.2581034,103.594931,116.1013793,104.8457241,101.5276552,108.6735172,142.4577931,122.6905517,129.2695517,136.7822414,118.7938929,122.0562857,115.0100714,116.99325,88.63189286,151.3622759
2022-02-14 06:45:00+00:00,189.618069,139.8214828,100.484069,115.402931,112.7531379,103.9370345,118.1571034,88.93351724,138.7595714,109.9886071,106.41075,104.5649643,94.40010714,88.95425,88.381,97.43439286,117.5078571,95.47167857,107.40975,96.61464286,91.88625,98.56564286,138.9770357,114.44925,123.901,129.2179286,110.3779655,114.8371379,106.0812759,110.9166897,83.94734483,148.1192857
2022-02-14 07:00:00+00:00,189.5807143,143.0567857,107.7807143,115.8105,118.7124286,109.6818571,125.9884286,100.8813571,140.9171724,114.4914138,118.8081724,112.8935172,105.0428966,97.55710345,97.83372414,105.1287931,125.8464828,104.4732414,116.4667241,106.454,102.6694643,111.3655,140.3853103,124.662,130.5738929,134.4582143,118.20425,122.6069286,114.48575,120.5371429,90.20135714,150.0023571
2022-02-14 07:15:00+00:00,189.6056207,139.3268571,99.79496429,113.8837931,111.2040357,101.6701429,118.1413214,91.51832143,140.24825,108.0953214,114.2290714,105.8269286,95.64157143,89.34932143,88.67714286,97.25467857,120.9619643,96.56317857,108.8221429,97.8875,92.80337931,103.6516552,136.5460714,117.0012069,128.057,126.8277586,111.1596897,113.6737241,105.8872759,112.1724138,87.88034483,145.4753793
2022-02-14 07:30:00+00:00,189.5765714,140.9374483,115.5192414,118.8183929,116.5882069,110.4692414,121.4693103,99.86668966,138.6551724,112.0296207,121.5550714,117.2253103,105.1715172,98.10258621,98.31327586,104.9353448,126.2510714,105.6317857,116.8373929,107.0538929,103.2022143,113.7174643,140.4610357,127.8570714,131.7640357,133.9894286,120.2593214,120.7711429,114.8255,120.6636786,93.74917857,147.9086786
2022-02-14 07:45:00+00:00,189.6319286,137.3247857,109.6276071,110.8139643,111.0406786,102.2321071,108.4016429,89.55992857,135.6106429,106.1252857,113.1121034,111.1907857,94.76803571,89.89464286,89.07664286,96.89125,117.472069,97.49448276,109.0307586,98.15031034,92.96817241,104.1313448,134.7716552,118.243069,128.9142069,128.2325517,115.0426429,113.2881379,104.6883571,111.8133214,87.58589286,142.8003793
2022-02-14 08:00:00+00:00,189.5368966,140.7873103,113.0476207,115.6528966,117.2163793,108.9661034,115.5167931,99.87113793,139.2530714,112.6648929,121.3854286,115.2685,102.7866071,98.79142857,98.66660714,104.9129286,124.702,105.7502857,115.9041071,109.9857857,102.8713571,113.3845714,139.9535,126.5195,133.8895714,133.1247143,121.6086552,122.4396071,113.0602414,119.8661379,92.62344828,141.6708214
2022-02-14 08:15:00+00:00,189.6496071,138.2996786,102.5683214,112.14625,112.0511429,101.6011786,107.4791429,91.89028571,134.2438966,109.3818621,116.4026552,106.4416897,93.94568966,90.75037931,89.56875862,96.82903448,123.2996207,97.359,107.3585517,101.6567241,92.61189655,102.7926786,136.6748621,117.7927857,131.4965357,126.7548929,114.1373571,117.2368214,105.5725357,111.7709286,86.3355,137.3436429
2022-02-14 08:30:00+00:00,189.5617241,140.1474643,112.7887857,117.3448621,123.7460345,109.5232069,115.5555357,100.8214483,135.5461071,115.3800714,124.0501071,112.6915714,103.2653214,99.49882143,99.14696429,104.7289286,124.8363571,106.0228571,114.3499643,109.88375,102.3343571,111.548931,139.636,126.8866897,136.2941379,134.0700345,120.3204483,127.049931,116.631069,119.5264828,91.813,139.7565172
2022-02-14 08:45:00+00:00,189.5691429,137.4754483,108.8566552,114.1525714,114.2557857,103.4361786,107.2787931,91.95246429,133.3725862,110.2498966,115.02775,106.2188276,94.99303448,91.38368966,90.21927586,96.84162069,120.4959643,97.93142857,108.5911429,98.96103571,92.09189286,101.9275714,135.7115714,117.1969643,132.4996786,128.2335,112.6476071,119.7626071,107.3807857,111.1064643,85.51767857,137.8823214
2022-02-14 09:00:00+00:00,189.5088929,148.4141786,119.1888929,118.2421786,120.1246786,111.1478214,118.3627857,101.3685714,137.9037143,115.2470714,117.8618966,112.861,104.8094286,100.1333214,100.0810714,104.7653571,125.7891034,106.5105862,118.9531724,106.7400345,102.4684828,112.9176897,141.0354828,125.8134138,135.3917241,134.7671379,120.158,127.2315862,116.5978571,119.9385714,90.10771429,140.7353103
2022-02-14 09:15:00+00:00,189.6246897,144.2775862,106.9362759,112.8165862,112.6809655,106.6834828,108.8475862,91.90955172,135.7553448,111.0770357,109.6432143,105.2455,96.24135714,91.76571429,91.00210714,96.70971429,122.102,98.66710714,110.6933214,96.87075,92.83146429,104.2671071,136.6869286,118.3233214,131.0221429,128.2637857,113.2176552,117.82175,107.7337586,113.0490345,84.62686207,140.26
2022-02-14 09:30:00+00:00,189.5939643,148.1994286,112.9118214,117.3352857,118.9385357,113.9842143,119.75575,100.7690357,140.1866429,118.6972069,114.1920345,112.0773448,106.078931,100.348,100.7675172,104.5887241,129.7681034,106.9097931,118.4624828,106.7531034,103.1337586,114.2935714,141.0292069,128.4554643,134.0662143,135.0353214,120.6558929,124.4278214,116.261,122.0910714,90.16285714,142.1366429
2022-02-14 09:45:00+00:00,189.6357586,142.9266429,102.5743929,111.119069,110.9652069,104.7423929,112.8395714,92.26128571,137.1705357,115.3543571,107.5517857,104.6457857,97.62503571,91.97417857,91.78242857,96.49864286,123.7524286,98.71292857,109.8335,98.07,93.238,104.582069,137.87375,120.9226552,130.5383103,128.7868276,113.667069,116.266931,107.757931,114.0151034,86.66686207,139.5874138
2022-02-14 10:00:00+00:00,189.5834643,144.5788276,110.8869655,116.0546429,116.9483929,112.708931,121.335069,100.2892069,140.5774138,118.7731724,113.9959643,111.5175172,107.3377931,100.55,101.3714828,104.4332069,129.21525,107.0370357,117.3885714,107.8622857,103.5523929,114.0116786,141.2605357,128.9916429,134.8991429,134.1481071,120.4942143,124.0026429,116.1416786,122.0900357,93.05975,143.6903571
2022-02-14 10:15:00+00:00,189.6823214,138.8982857,103.5308214,109.68725,109.0590357,103.7223929,110.4053571,90.97328571,138.5104643,112.2563214,108.7769655,104.2885714,99.10535714,92.19039286,92.14564286,96.37767857,123.659931,99.23124138,110.8296897,98.86175862,93.74803448,104.1261379,136.7925172,119.9231034,131.5087931,127.4506552,112.9058214,116.4428966,107.8337143,113.4920357,88.49192857,143.1569655
2022-02-14 10:30:00+00:00,189.6796552,146.4649655,112.4554483,117.3126897,116.6235517,112.2671034,118.2482414,99.39827586,140.8743448,116.8102143,115.00825,111.7381429,109.8227857,100.8756786,101.6501429,104.4253571,129.9956786,107.7737857,120.8240714,108.3362143,103.7277857,113.3349286,140.5251429,129.1525714,136.7937857,134.0420357,119.4791034,124.2894286,115.8987586,120.8572069,94.2447931,146.16375
2022-02-14 10:45:00+00:00,189.7233571,143.39325,104.17175,112.3078929,109.6093571,105.2479643,112.6674286,92.44242857,137.1051786,110.3871034,109.9274828,105.1257931,102.2865517,92.55282759,92.44134483,96.54482759,123.913069,100.0527241,114.0228966,98.63682759,93.91958621,103.2658571,138.9461724,120.2252143,131.7611429,128.36825,112.9700714,117.1261786,107.8231786,112.6374643,88.87339286,143.3081786
2022-02-14 11:00:00+00:00,189.6715862,147.45675,115.5365,119.7559655,115.6358276,115.8539286,123.0091429,101.8132143,142.0503571,115.8702143,120.4403214,112.9608214,111.02775,101.1266071,101.6953214,104.2750357,128.3232143,108.4452143,122.1906071,107.3725714,103.86925,111.9994138,144.4778214,127.86,136.8716897,135.2743793,120.3076552,124.6053448,117.8698966,120.1361379,95.27310345,145.028
2022-02-14 11:15:00+00:00,189.75675,144.9901379,110.5083448,117.4671429,109.5476429,108.273069,111.6536552,92.45751724,137.3357586,109.6201034,112.5241724,106.5277586,101.5205517,92.91937931,92.52286207,96.30113793,121.5121429,100.4541786,113.8117143,97.95353571,93.97442857,102.9545,141.0662143,120.8081786,132.8544286,129.15925,114.3161786,117.2375714,109.514,112.2340357,90.53878571,142.0310357
2022-02-14 11:30:00+00:00,189.7098214,146.1159286,117.7661786,121.5408929,119.2553214,114.5005714,123.0945357,101.5344286,142.917,115.2183929,123.2955714,114.4006071,109.4738214,101.4418571,101.8848929,104.2220714,127.3660345,108.5376897,121.0360345,107.9497586,103.8670345,113.5117586,143.9176552,129.8259655,137.5488966,137.0672414,121.5316429,124.2554483,117.9996786,119.8874286,96.24435714,143.3292759
2022-02-14 11:45:00+00:00,189.7566897,141.566,107.208931,115.8908621,112.7814138,105.970931,115.5586207,92.73755172,139.466069,108.7577143,116.7526786,106.9641429,99.3215,93.33328571,92.43446429,96.1625,121.6095714,100.5826071,112.8227143,98.81467857,94.20875,105.0956786,141.5719286,122.6630357,133.7318929,131.3935357,114.5713448,117.0723929,109.8619655,112.2918621,90.97906897,140.4700714
2022-02-14 12:00:00+00:00,189.7099643,145.7513571,115.0466071,122.0048214,122.3597143,114.2772143,125.8746786,103.0295,141.6666071,114.484931,121.6720345,114.2762759,107.1637586,102.1514828,101.7847241,103.9606897,131.0075517,108.6586207,119.7495517,108.0843793,104.1287931,115.204,145.6544483,131.0786071,137.2721071,138.0337143,121.7166429,125.8121429,117.7806071,121.24425,95.48346429,145.3321429
2022-02-14 12:15:00+00:00,189.8070345,141.9843214,107.98625,116.1365172,116.7105172,105.6274643,114.2208929,95.33117857,138.9929286,109.4345357,112.8541071,107.9054286,98.83282143,94.14860714,92.55864286,95.99017857,124.5888571,101.0285,111.7478929,98.60067857,94.49882143,105.8356897,142.5546071,122.8403793,133.1953448,130.9894138,114.7205517,118.430069,109.2115172,113.9753793,90.06096552,143.1033793
2022-02-14 12:30:00+00:00,189.7491429,143.5353793,117.2348276,121.3119286,121.8753571,115.9157241,121.3085862,103.3371379,141.6277586,116.8084483,119.3193793,114.9312414,107.0751034,102.7216897,101.8773793,103.9548276,129.48075,109.5301071,118.7845357,107.4003571,104.5716786,115.26075,147.2130714,131.3466071,137.63925,135.74025,122.262,126.2700357,116.624,122.0301429,94.84835714,145.46425
2022-02-14 12:45:00+00:00,189.8539643,140.08625,106.3330714,115.9077857,114.2565357,109.2608929,112.4453571,93.61257143,139.3039286,112.1965714,113.7254286,107.5625,98.23807143,94.58067857,92.57846429,95.90078571,123.875931,102.1179655,110.7341034,98.44462069,95.02317241,105.5384828,143.2443793,122.9583448,133.7081034,129.9408276,115.7163448,118.7937931,108.6408929,114.3317143,89.67128571,141.4911379
2022-02-14 13:00:00+00:00,189.7638276,146.9905172,115.0548621,122.5543793,122.0262414,116.8342414,122.7310345,102.8063793,145.167931,119.7348929,121.37575,115.7598929,107.2473571,103.2688571,102.06775,103.8411429,128.6784286,110.2272857,117.8358571,108.481,104.8563214,114.6510714,146.0610357,129.8314643,138.4094286,137.44175,123.1859643,125.8191071,116.9368276,122.1546897,94.24672414,145.9128214
2022-02-14 13:15:00+00:00,189.8782857,145.5480357,108.0251071,117.4114643,115.2307857,107.6888571,113.9605714,93.85035714,144.0571786,114.6173448,114.1834138,109.5292759,99.77106897,95.24755172,93.24875862,95.93831034,122.9262759,102.5043448,111.8315172,99.33003448,95.34458621,104.6684643,142.938931,123.1226786,134.69225,133.1335714,116.3061071,118.7065,110.0908571,114.4844643,89.22714286,142.4531071
2022-02-14 13:30:00+00:00,189.8596552,147.2339643,116.5160714,123.1556552,121.4934483,115.3775,121.0563214,102.7211429,146.3035,119.1278214,120.4396429,116.9265,108.58925,103.8723214,102.6902857,103.7683929,129.4094643,110.4332143,120.94425,108.3645357,105.1732857,113.399069,147.5846786,131.9116207,139.5952069,139.5585172,124.4771379,126.7814828,118.8705517,121.9588621,93.74210345,148.0416552
2022-02-14 13:45:00+00:00,189.9072143,145.2986552,106.3133793,119.4273571,113.7516786,108.1852414,111.4615517,93.31689655,142.1024828,115.297069,115.4168276,108.2768621,100.4107241,95.6687931,93.98496552,95.85137931,123.5765,102.4128929,113.7680714,99.062,95.47364286,103.2468929,143.6759643,124.506,135.6806786,133.60925,117.5823929,119.2126071,110.3179643,114.2931429,89.55875,144.4863571
2022-02-14 14:00:00+00:00,189.8311429,149.8971786,116.1593929,123.8033929,121.0736071,116.2105714,120.002,102.3676786,144.0721786,120.7910357,122.9308214,116.1436429,109.2051071,104.1136071,103.5106429,103.70675,129.865931,110.4198276,121.4565517,108.0818966,105.1755862,112.158069,148.5610345,132.2114138,140.7038276,140.032,123.9582069,125.9741034,118.9726786,122.5615,95.38028571,146.6796552
2022-02-14 14:15:00+00:00,189.9009655,146.004,110.1728276,117.9988966,114.8725172,109.6305172,112.288069,93.22562069,139.0536552,114.6935862,114.6195,109.1521071,100.78575,95.397,94.57682143,95.67775,123.8235357,103.0368214,113.8818214,98.69414286,95.63760714,103.6367143,145.7863929,125.0231429,136.6453929,133.7241071,117.2442857,118.5588571,111.1068276,115.6861379,91.03713793,144.8847143
2022-02-14 14:30:00+00:00,189.8821786,148.3483214,119.8389643,124.1892143,121.8928929,117.1536071,119.609,102.5386429,142.7279643,119.6191071,119.790931,117.1115517,109.6258276,103.5255862,103.9430345,103.5215862,130.0904483,111.2006897,120.703069,107.4602414,105.3637931,113.9001071,147.2221034,133.1733214,140.0195714,139.1696429,124.6878571,125.70025,118.5848571,123.7374643,96.22325,146.6590357
2022-02-14 14:45:00+00:00,189.9384828,142.96,108.8000714,118.206,115.7525862,108.6763571,110.1225714,94.61467857,141.7295714,114.1419643,114.0718571,109.4446429,101.2758214,94.98460714,95.03232143,95.65503571,126.3404286,103.7507143,112.8913214,98.29114286,95.83978571,105.2734138,143.4673929,125.932,136.570069,132.6258276,118.9198276,118.5911379,110.5454138,116.3124828,91.03148276,142.9378621
2022-02-14 15:00:00+00:00,189.8815714,150.2900345,116.179,123.2998214,123.8099286,115.8923793,120.3154828,103.5843448,144.6151379,118.9240345,121.5650345,116.6727931,110.1767931,103.4731724,104.3024483,103.4235517,132.9877857,111.8194643,119.6857857,108.421,105.68375,114.9024286,147.0482857,133.1255357,140.4495,139.1408214,126.0816429,125.3870357,117.9389643,123.7713571,95.67789286,146.8403929
2022-02-14 15:15:00+00:00,189.9101429,149.2655,107.80075,117.3205,115.1685,109.4476071,115.7195714,94.45632143,143.1275714,113.75575,115.7708929,108.91725,101.7631786,95.42635714,95.38742857,95.52425,125.9771034,104.2770345,112.9535862,99.88131034,96.29324138,106.0907241,143.7629655,125.2128621,136.4667241,134.4347241,119.4233103,118.9685862,110.1897143,116.3288571,91.10410714,146.9431379
2022-02-14 15:30:00+00:00,189.9366552,149.4463448,117.6824828,124.0625517,122.4141379,118.075,126.0473793,103.4534483,146.5762069,118.7741724,123.8005357,116.6988214,110.78075,104.0003214,104.8752857,103.4475,130.7396429,112.0532857,121.7299286,108.9202857,105.9295,115.4474643,148.7233571,131.5913571,140.7224643,140.6655714,125.9718214,126.5315357,118.1155862,123.7078621,96.02317241,148.9533929
2022-02-14 15:45:00+00:00,189.9879286,146.0900357,107.7462143,120.5419643,116.3411786,110.9436429,115.885,95.0465,143.59875,113.9434286,119.4487931,110.0454138,102.1979655,96.02575862,96.00231034,95.777,125.5235517,104.3746207,114.5995172,100.4393793,96.54503448,106.2738571,144.7903793,125.2132857,136.96025,134.6493571,119.2198214,120.2393929,111.2124286,116.3106071,92.50696429,145.8048214
2022-02-14 16:00:00+00:00,189.9466207,151.2250714,116.6944643,126.0315862,123.6696552,118.9755357,126.3603214,104.5439286,147.0017857,121.1126071,124.5142857,116.8794643,110.8693214,104.48875,105.2535,103.4836071,131.5452143,112.2791786,121.9174643,109.9840714,106.1679643,115.4273103,148.3888571,134.1402759,140.8856897,140.8905517,126.2672759,127.9770345,119.6856552,123.7017241,97.84055172,148.3018276
2022-02-14 16:15:00+00:00,189.9851429,147.6936897,108.6144483,120.35475,115.201,111.6684483,118.3308966,95.57344828,143.4374828,117.2841379,117.2042759,108.7017241,102.2186207,96.37686207,96.26865517,95.76331034,126.6716429,104.9166786,114.5071786,100.6595714,96.6245,106.3002143,145.8452143,127.7989643,138.0104643,135.2211071,120.1372143,120.7366071,111.7313929,116.3622857,95.16103571,145.0308929
2022-02-14 16:30:00+00:00,189.9089643,150.3928929,117.1733929,125.7395714,124.5169286,120.1119286,126.7782857,104.7035714,147.1731786,121.7075,123.883,115.9906429,111.0920357,104.8538214,105.5578214,103.4699286,133.6604828,112.8801724,121.6547931,109.5463448,106.2182414,115.1447931,150.783,134.7829655,142.620931,140.7980345,126.6345862,128.3955172,119.529,124.3216429,100.2531786,150.7561379
2022-02-14 16:45:00+00:00,189.9872069,145.960069,109.4340345,120.0491379,115.5397586,112.3129655,118.1632414,95.55186207,144.4483103,116.0099286,118.3801071,109.191,102.4327857,96.74878571,96.4535,95.67185714,128.6215357,105.6957143,114.2211071,100.6329643,96.95035714,105.69825,147.8488571,127.5228214,138.3300357,134.6243214,120.1621071,121.3333571,112.3046552,117.3330345,94.7987931,146.9872857
2022-02-14 17:00:00+00:00,190.0120357,149.8933571,119.2152143,125.9315714,123.0739286,119.7598214,123.9851429,104.6766071,148.3386429,120.7182414,123.9457931,116.6207586,111.3177931,105.1161379,105.6196897,103.2616207,134.5714483,113.4890345,120.9873793,109.5377586,106.5629655,114.1526429,150.1694483,134.8726071,142.9685357,140.7462857,126.6651071,127.9620714,119.7378571,124.8980714,98.98260714,149.7365
2022-02-14 17:15:00+00:00,190.0141034,146.1455714,110.6550357,119.4687586,116.5126897,112.5565357,114.4506786,96.71964286,146.2967857,116.2456071,117.7997143,109.4772143,102.8518929,97.23064286,96.62746429,95.74667857,129.0597143,106.0517857,113.4655,100.3026786,97.24485714,105.176,146.8971786,127.8701034,139.1338966,136.0116552,120.3750345,121.3164828,112.229069,117.729069,95.14017241,147.7735172
2022-02-14 17:30:00+00:00,189.8803571,150.6021724,117.3628621,125.7908929,123.1636429,119.8224828,123.1941034,105.6825517,151.492,121.9354138,125.3642414,117.0666552,111.5536552,105.5845172,105.7403103,103.5590345,134.0516429,113.77025,120.58225,109.34975,106.9408214,114.2295,151.7428214,134.7588571,143.4479643,141.4935714,127.0476429,128.0072143,119.6077143,125.0901071,99.95957143,151.6055714
2022-02-14 17:45:00+00:00,189.9300357,147.91175,109.0941429,119.9716071,115.5942143,112.5352857,116.0266071,96.84942857,148.6967143,116.7960357,120.3787857,110.6167857,103.0873214,97.61164286,96.78467857,96.12914286,128.5606897,106.3772759,113.457,101.424069,97.78144828,105.614069,148.1788966,128.4958276,140.694069,135.6636897,120.4225,121.8726207,112.1586429,118.0403214,95.83103571,149.4299655
2022-02-14 18:00:00+00:00,189.8561724,152.816069,119.6917586,125.6533103,122.6208966,119.963069,125.4967931,105.5762759,150.2136897,122.7901786,127.83175,117.9097857,111.8154286,106.033,106.0123214,103.82425,133.5404643,114.0251786,120.5005,110.9865,107.2661429,114.8532857,152.0718571,135.6571786,143.7390714,141.5544643,127.5219655,129.1058214,119.9413103,125.3385862,100.9405862,152.1298929
2022-02-14 18:15:00+00:00,189.81825,149.32,112.2599286,120.70675,116.0638214,112.4383214,116.2137857,96.88985714,147.3568571,118.5908966,121.6152759,110.2628966,103.2964828,98.00227586,97.1312069,96.51175862,128.5802069,106.9554138,113.6502069,102.5570345,98.03289655,106.1173571,149.2536207,128.8127143,140.5056071,136.1666071,121.3615714,122.0706071,112.808,118.2936786,96.21689286,150.3792143
2022-02-14 18:30:00+00:00,189.7667931,153.17075,121.0903929,127.0199655,123.6325714,121.07375,123.9810357,105.9754286,148.3299286,123.7123571,125.9601786,117.6668214,112.0416429,106.40075,106.3195,103.8741429,135.89925,114.6999286,121.4242143,111.5625714,107.5760357,115.1940345,152.1659286,135.8709655,144.0932414,142.2611379,127.7825172,129.1108276,120.7363793,125.6873448,100.5436552,154.7626207
2022-02-14 18:45:00+00:00,189.8187143,148.2937241,111.1200345,123.1600714,117.8787931,113.0726897,114.5927241,98.27513793,145.2212069,117.526069,119.7641429,110.5875517,103.5200345,98.10393103,97.36872414,96.15203448,131.6675,107.4309286,114.7737857,102.6306071,98.15785714,106.6724286,148.5855,129.1510714,140.2655,136.4855,121.4913929,122.5085714,113.587,118.6332143,96.16567857,151.6163214
2022-02-14 19:00:00+00:00,189.7390357,151.8030357,119.72925,127.94625,124.5211429,120.1820357,124.076,107.2513929,147.7695714,122.3781071,126.5782759,117.9255357,112.1930714,106.3744286,106.5346071,103.5020357,136.1673103,114.9513103,121.8010345,111.4636207,107.5347586,115.9382069,151.8576552,135.5277931,144.680931,141.6538966,128.6975714,128.7704828,120.8267857,125.9992143,100.6211786,153.1944483
2022-02-14 19:15:00+00:00,189.7723077,147.6588077,110.3566538,122.1024231,117.9195385,113.6587692,116.1507308,98.14603846,144.8100769,116.9847308,122.4166538,110.5030769,103.509,97.84611538,97.33292308,95.58703846,130.5211923,107.5721923,114.9702308,102.4510769,98.09264,106.99764,148.8446538,129.34892,140.90316,136.36236,122.6141154,121.93288,113.3285769,118.8887308,96.58676923,150.36348
2022-02-14 19:30:00+00:00,200.4184,196.8746,197.05305,195.82685,197.8028,196.28555,199.77435,195.79865,196.83085,197.3921,198.9471,201.2131,194.6703,192.61745,201.1139,195.94445,199.75015,197.2432,198.0562,197.11215,202.5774,202.3022,197.57565,210.2594,201.25555,203.6886,201.6251053,198.5937,197.6116316,198.485,198.7194211,197.2891
2022-02-14 19:45:00+00:00,205.508069,196.0405862,197.2185862,195.6142069,198.6337931,195.591931,201.0475172,195.7012759,195.8565,196.428,198.9238929,199.8247857,194.2342143,191.2199286,199.4877857,194.9643929,201.5048571,196.6173929,199.3949286,197.3033929,201.2922857,199.66775,199.5350714,207.4538571,201.7448929,202.9586071,198.9201034,197.1912857,196.4213103,195.3487586,195.4001724,196.6148571
2022-02-14 20:00:00+00:00,199.0448571,191.8316786,191.1940357,184.9478214,192.02525,189.0899643,194.1563214,188.2688929,190.1992759,186.184,191.2998966,192.7731034,187.464,183.9128966,191.598,188.3261034,195.7317241,190.5020357,193.6587931,191.7713793,193.929,193.0725,192.668931,202.5138571,195.0376429,198.0458571,193.2337143,191.9106071,189.8468571,188.44075,184.5266429,189.6027857
2022-02-14 20:15:00+00:00,195.3288621,187.52325,180.3321071,175.44,183.5631429,179.8117143,183.1281071,178.3847143,185.9768929,177.2743571,182.5923929,180.8613214,176.5157143,171.9867857,179.4389286,178.21075,188.5299643,181.5948276,186.2937143,181.6154643,181.0965862,181.7505517,186.6953571,193.1342759,186.4658966,191.3792414,185.1593103,185.146,180.7172414,179.550069,172.602,181.8645172
2022-02-14 20:30:00+00:00,193.5913214,185.567,179.1701034,174.7875862,180.0565172,176.6114138,179.5065172,174.71,182.7186897,174.4328621,179.5162857,178.7351034,173.2698621,168.5257931,175.2415172,175.6579286,182.7741071,178.58925,184.0304286,179.1878929,179.7751786,177.2244286,183.6472857,187.9961786,181.9295357,189.2557143,181.6973929,183.0091429,178.3192143,176.7266071,166.7171071,178.64325
2022-02-14 20:45:00+00:00,192.851,182.9092143,173.0632143,171.0520357,175.1564643,173.5015714,175.2540714,169.2370357,179.5950357,170.3010357,173.1175172,173.0933929,166.6378571,163.5000357,170.1534643,168.0287931,177.172931,171.127931,178.7331379,172.6686897,171.4448966,169.1896207,178.7478621,181.9414483,177.8671034,184.9304138,174.7621429,179.1895,171.7410357,169.9264286,157.98375,175.4175862
2022-02-14 21:00:00+00:00,191.9791379,182.4205714,166.6014828,168.630931,173.6018276,172.7212759,176.896069,168.0003448,179.1501071,170.51275,170.1348929,170.8746429,163.4881071,163.4639643,165.6395,166.1698571,179.36525,171.3070714,178.3181429,173.1131071,170.3463214,174.4559286,176.0709643,183.6518929,176.8631786,184.4748214,174.1308966,178.6356897,170.3498276,169.0059655,154.1593793,175.5898929
