device,2102-NS32-0704-AA5O
50.67611,99.354
50.69278,99.355
50.70944,99.355
50.72611,99.355
50.74278,99.355
50.75944,99.355
50.77611,99.356
50.79278,99.356
50.80944,99.351
50.82611,99.346
50.84278,99.346
50.85944,99.347
50.87611,99.345
50.89278,99.345
50.90944,99.347
50.92611,99.347
50.94278,99.344
50.95944,99.341
50.97611,99.338
50.99278,99.335
51.00944,99.332
51.02611,99.333
51.04278,99.335
51.05944,99.336
51.07611,99.335
51.09278,99.331
51.10944,99.327
51.12611,99.323
51.14278,99.32
51.15944,99.318
51.17611,99.315
51.19278,99.314
51.20944,99.315
51.22611,99.314
51.24278,99.313
51.25944,99.312
51.27611,99.311
51.29278,99.311
51.30944,99.309
51.32611,99.307
51.34278,99.304
51.35944,99.306
51.37611,99.305
51.39278,99.306
51.40944,99.306
51.42611,99.306
51.44278,99.305
51.45944,99.305
51.47611,99.304
51.49278,99.302
51.50944,99.299
51.52611,99.296
51.54278,99.294
51.55944,99.293
51.57611,99.295
51.59278,99.296
51.60944,99.296
51.62611,99.297
51.64278,99.297
51.65944,99.293
51.67611,99.292
51.69278,99.289
51.70944,99.2855
51.72611,99.285
51.74278,99.287
51.75944,99.289
51.77611,99.289
51.79278,99.29
51.80944,99.293
51.82611,99.292
51.84278,99.291
51.85944,99.292
51.87611,99.292
51.89278,99.292
51.90944,99.295
51.92611,99.298
51.94278,99.3
51.95944,99.301
51.97611,99.301
51.99278,99.301
52.00944,99.299
52.02611,99.296
52.04278,99.294
52.05944,99.294
52.07611,99.292
52.09278,99.293
52.10944,99.292
52.12611,99.292
52.14278,99.293
52.15944,99.293
52.17611,99.293
52.19278,99.294
52.20944,99.293
52.22611,99.291
52.24278,99.291
52.25944,99.289
52.27611,99.286
52.29278,99.284
52.30944,99.283
52.32611,99.282
52.34278,99.279
52.35944,99.279
52.37611,99.278
52.39278,99.278
52.40944,99.278
52.42611,99.281
52.44278,99.283
52.45944,99.283
52.47611,99.283
52.49278,99.282
52.50944,99.281
52.52611,99.279
52.54278,99.279
52.55944,99.278
52.57611,99.279
52.59278,99.278
52.60944,99.278
52.62611,99.276
52.64278,99.273
52.65944,99.271
52.67611,99.271
52.69278,99.271
52.70944,99.272
52.72611,99.272
52.74278,99.272
52.75944,99.272
52.77611,99.271
52.79278,99.272
52.80944,99.271
52.82611,99.268
52.84278,99.266
52.85944,99.267
52.87611,99.267
52.89278,99.267
52.90944,99.267
52.92611,99.268
52.94278,99.267
52.95944,99.271
52.97611,99.272
52.99278,99.275
53.00944,99.279
53.02611,99.282
53.04278,99.285
53.05944,99.286
53.07611,99.287
53.09278,99.285
53.10944,99.283
53.12611,99.28
53.14278,99.279
53.15944,99.279
53.17611,99.28
53.19278,99.282
53.20944,99.285
53.22611,99.286
53.24278,99.287
53.25944,99.289
53.27611,99.29
53.29278,99.289
53.30944,99.288
53.32611,99.288
53.34278,99.286
53.35944,99.286
53.37611,99.288
53.39278,99.287
53.40944,99.289
53.42611,99.29
53.44278,99.293
53.45944,99.295
53.47611,99.297
53.49278,99.298
53.50944,99.299
53.52611,99.301
53.54278,99.302
53.55944,99.303
53.57611,99.305
53.59278,99.307
53.60944,99.308
53.62611,99.309
53.64278,99.309
53.65944,99.309
53.67611,99.31
53.69278,99.309
53.70944,99.309
53.72611,99.31
53.74278,99.312
53.75944,99.311
53.77611,99.31
53.79278,99.311
53.80944,99.313
53.82611,99.312
53.84278,99.312
53.85944,99.314
53.87611,99.314
53.89278,99.315
53.90944,99.315
53.92611,99.316
53.94278,99.317
53.95944,99.316
53.97611,99.316
53.99278,99.317
54.00944,99.316
54.02611,99.318
54.04278,99.32
54.05944,99.322
54.07611,99.325
54.09278,99.327
54.10944,99.331
54.12611,99.332
54.14278,99.336
54.15944,99.333
54.17611,99.331
54.19278,99.328
54.20944,99.326
54.22611,99.326
54.24278,99.327
54.25944,99.327
54.27611,99.328
54.29278,99.33
54.30944,99.328
54.32611,99.33
54.34278,99.333
54.35944,99.337
54.37611,99.339
54.39278,99.342
54.40944,99.343
54.42611,99.344
54.44278,99.345
54.45944,99.346
54.47611,99.345
54.49278,99.344
54.50944,99.344
54.52611,99.345
54.54278,99.345
54.55944,99.343
54.57611,99.342
54.59278,99.341
54.60944,99.34
54.62611,99.337
54.64278,99.336
54.65944,99.335
54.67611,99.335
54.69278,99.339
54.70944,99.339
54.72611,99.342
54.74278,99.341
54.75944,99.341
54.77611,99.34
54.79278,99.34
54.80944,99.339
54.82611,99.337
54.84278,99.338
54.85944,99.337
54.87611,99.338
54.89278,99.339
54.90944,99.341
54.92611,99.342
54.94278,99.345
54.95944,99.348
54.97611,99.349
54.99278,99.351
55.00944,99.353
55.02611,99.352
55.04278,99.354
55.05944,99.355
55.07611,99.356
55.09278,99.358
55.10944,99.362
55.12611,99.364
55.14278,99.366
55.15944,99.368
55.17611,99.371
55.19278,99.374
55.20944,99.378
55.22611,99.382
55.24278,99.37950000000001
55.25944,99.378
55.27611,99.376
55.29278,99.374
55.30944,99.373
55.32611,99.373
55.34278,99.374
55.35944,99.377
55.37611,99.379
55.39278,99.379
55.40944,99.381
55.42611,99.384
55.44278,99.385
55.45944,99.387
55.47611,99.389
55.49278,99.389
55.50944,99.388
55.52611,99.387
55.54278,99.385
55.55944,99.385
55.57611,99.385
55.59278,99.385
55.60944,99.385
55.62611,99.382
55.64278,99.383
55.65944,99.383
55.67611,99.385
55.69278,99.388
55.70944,99.391
55.72611,99.393
55.74278,99.395
55.75944,99.396
55.77611,99.398
55.79278,99.4
55.80944,99.401
55.82611,99.402
55.84278,99.403
55.85944,99.405
55.87611,99.405
55.89278,99.41
55.90944,99.412
55.92611,99.415
55.94278,99.415
55.95944,99.416
55.97611,99.417
55.99278,99.418
56.00944,99.417
56.02611,99.416
56.04278,99.415
56.05944,99.417
56.07611,99.417
56.09278,99.418
56.10944,99.42
56.12611,99.421
56.14278,99.42
56.15944,99.421
56.17611,99.425
56.19278,99.426
56.20944,99.428
56.22611,99.43
56.24278,99.433
56.25944,99.435
56.27611,99.437
56.29278,99.439
56.30944,99.438
56.32611,99.436
56.34278,99.438
56.35944,99.439
56.37611,99.439
56.39278,99.441
56.40944,99.444
56.42611,99.444
56.44278,99.447
56.45944,99.448
56.47611,99.448
56.49278,99.447
56.50944,99.447
56.52611,99.448
56.54278,99.449
56.55944,99.45
56.57611,99.451
56.59278,99.452
56.60944,99.451
56.62611,99.45
56.64278,99.449
56.65944,99.447
56.67611,99.445
56.69278,99.446
56.70944,99.446
56.72611,99.447
56.74278,99.449
56.75944,99.448
56.77611,99.45
56.79278,99.451
56.80944,99.453
56.82611,99.452
56.84278,99.456
56.85944,99.457
56.87611,99.459
56.89278,99.46
56.90944,99.461
56.92611,99.463
56.94278,99.465
56.95944,99.468
56.97611,99.468
56.99278,99.47
57.00944,99.469
57.02611,99.47
57.04278,99.467
57.05944,99.467
57.07611,99.468
57.09278,99.472
57.10944,99.473
57.12611,99.475
57.14278,99.479
57.15944,99.478
57.17611,99.48
57.19278,99.481
57.20944,99.48
57.22611,99.48
57.24278,99.482
57.25944,99.483
57.27611,99.484
57.29278,99.486
57.30944,99.485
57.32611,99.487
57.34278,99.486
57.35944,99.488
57.37611,99.47279999999999
57.39278,99.455
57.40944,99.448
57.42611,99.445
57.44278,99.449
57.45944,99.453
57.47611,99.4465
57.49278,99.441
57.50944,99.449
57.52611,99.452
57.54278,99.452
57.55944,99.44800000000001
57.57611,99.452
57.59278,99.453
57.60944,99.455
57.62611,99.453
57.64278,99.456
57.65944,99.46
57.67611,99.46
57.69278,99.461
57.70944,99.462
57.72611,99.462
57.74278,99.459
57.75944,99.46
57.77611,99.459
57.79278,99.46
57.80944,99.456
57.82611,99.458
57.84278,99.46
57.85944,99.463
57.87611,99.464
57.89278,99.463
57.90944,99.461
57.92611,99.462
57.94278,99.46
57.95944,99.457
57.97611,99.454
57.99278,99.454
58.00944,99.454
58.02611,99.453
58.04278,99.455
58.05944,99.46066666666667
58.07611,99.466
58.09278,99.47550000000001
58.10944,99.483
58.12611,99.489
58.14278,99.497
58.15944,99.501
58.17611,99.506
58.19278,99.508
58.20944,99.509
58.22611,99.509
58.24278,99.51
58.25944,99.509
58.27611,99.511
58.29278,99.512
58.30944,99.514
58.32611,99.515
58.34278,99.515
58.35944,99.513
58.37611,99.512
58.39278,99.514
58.40944,99.516
58.42611,99.517
58.44278,99.519
58.45944,99.52
58.47611,99.52
58.49278,99.52
58.50944,99.518
58.52611,99.519
58.54278,99.519
58.55944,99.518
58.57611,99.519
58.59278,99.518
58.60944,99.519
58.62611,99.52
58.64278,99.522
58.65944,99.52
58.67611,99.52
58.69278,99.519
58.70944,99.521
58.72611,99.52
58.74278,99.519
58.75944,99.519
58.77611,99.52
58.79278,99.522
58.80944,99.524
58.82611,99.526
58.84278,99.526
58.85944,99.527
58.87611,99.526
58.89278,99.527
58.90944,99.528
58.92611,99.528
58.94278,99.53
58.95944,99.531
58.97611,99.531
58.99278,99.534
59.00944,99.535
59.02611,99.536
59.04278,99.539
59.05944,99.538
59.07611,99.541
59.09278,99.543
59.10944,99.544
59.12611,99.546
59.14278,99.546
59.15944,99.548
59.17611,99.551
59.19278,99.549
59.20944,99.551
59.22611,99.552
59.24278,99.551
59.25944,99.551
59.27611,99.55
59.29278,99.553
59.30944,99.554
59.32611,99.551
59.34278,99.54849999999999
59.35944,99.544
59.37611,99.541
59.39278,99.54
59.40944,99.54
59.42611,99.54
59.44278,99.539
59.45944,99.537
59.47611,99.531
59.49278,99.532
59.50944,99.532
59.52611,99.532
59.54278,99.53
59.55944,99.531
59.57611,99.53
59.59278,99.532
59.60944,99.531
59.62611,99.53
59.64278,99.532
59.65944,99.533
59.67611,99.535
59.69278,99.538
59.70944,99.538
59.72611,99.537
59.74278,99.541
59.75944,99.541
59.77611,99.544
59.79278,99.545
59.80944,99.545
59.82611,99.546
59.84278,99.549
59.85944,99.551
59.87611,99.553
59.89278,99.554
59.90944,99.557
59.92611,99.558
59.94278,99.559
59.95944,99.559
59.97611,99.556
59.99278,99.56
60.00944,99.559
60.02611,99.563
60.04278,99.56
60.05944,99.565
60.07611,99.566
60.09278,99.565
60.10944,99.565
60.12611,99.567
60.14278,99.572
60.15944,99.571
60.17611,99.572
60.19278,99.573
60.20944,99.576
60.22611,99.574
60.24278,99.573
60.25944,99.575
60.27611,99.572
60.29278,99.574
60.30944,99.574
60.32611,99.577
60.34278,99.576
60.35944,99.575
60.37611,99.575
60.39278,99.576
60.40944,99.577
60.42611,99.574
60.44278,99.574
60.45944,99.572
60.47611,99.576
60.49278,99.578
60.50944,99.578
60.52611,99.578
60.54278,99.58
60.55944,99.58
60.57611,99.578
60.59278,99.578
60.60944,99.58
60.62611,99.578
60.64278,99.577
60.65944,99.58
60.67611,99.577
60.69278,99.577
60.70944,99.576
60.72611,99.578
60.74278,99.578
60.75944,99.579
60.77611,99.577
60.79278,99.574
60.80944,99.575
60.82611,99.576
60.84278,99.576
60.85944,99.572
60.87611,99.574
60.89278,99.573
60.90944,99.568
60.92611,99.57
60.94278,99.566
60.95944,99.568
60.97611,99.572
60.99278,99.572
61.00944,99.57
61.02611,99.573
61.04278,99.572
61.05944,99.571
61.07611,99.575
61.09278,99.575
61.10944,99.572
61.12611,99.574
61.14278,99.572
61.15944,99.572
61.17611,99.574
61.19278,99.575
61.20944,99.576
61.22611,99.575
61.24278,99.574
61.25944,99.573
61.27611,99.571
61.29278,99.57
61.30944,99.573
61.32611,99.572
61.34278,99.57
61.35944,99.567
61.37611,99.568
61.39278,99.565
61.40944,99.565
61.42611,99.566
61.44278,99.566
61.45944,99.564
61.47611,99.562
61.49278,99.565
61.50944,99.566
61.52611,99.563
61.54278,99.561
61.55944,99.557
61.57611,99.56
61.59278,99.558
61.60944,99.557
61.62611,99.556
61.64278,99.559
61.65944,99.562
61.67611,99.562
61.69278,99.56
61.70944,99.53880000000001
61.72611,99.521
61.74278,99.516
61.75944,99.512
61.77611,99.51
61.79278,99.51
61.80944,99.509
61.82611,99.51
61.84278,99.511
61.85944,99.511
61.87611,99.512
61.89278,99.513
61.90944,99.512
61.92611,99.51
61.94278,99.508
61.95944,99.507
61.97611,99.505
61.99278,99.501
62.00944,99.502
62.02611,99.501
62.04278,99.4985
62.05944,99.49833333333333
62.07611,99.486
62.09278,99.48750000000001
62.10944,99.484
62.12611,99.4945
62.14278,99.4905
62.15944,99.486
62.17611,99.489
62.19278,99.495
62.20944,99.49799999999999
62.22611,99.503
62.24278,99.509
62.25944,99.515
62.27611,99.52
62.29278,99.5265
62.30944,99.529
62.32611,99.531
62.34278,99.526
62.35944,99.523
62.37611,99.52
62.39278,99.521
62.40944,99.519
62.42611,99.517
62.44278,99.521
62.45944,99.522
62.47611,99.521
62.49278,99.519
62.50944,99.519
62.52611,99.521
62.54278,99.52
62.55944,99.516
62.57611,99.515
62.59278,99.517
62.60944,99.52
62.62611,99.519
62.64278,99.518
62.65944,99.516
62.67611,99.511
62.69278,99.509
62.70944,99.512
62.72611,99.512
62.74278,99.511
62.75944,99.511
62.77611,99.511
62.79278,99.51
62.80944,99.509
62.82611,99.509
62.84278,99.51
62.85944,99.51
62.87611,99.507
62.89278,99.506
62.90944,99.507
62.92611,99.508
62.94278,99.501
62.95944,99.497
62.97611,99.496
62.99278,99.493
63.00944,99.493
63.02611,99.491
63.04278,99.491
63.05944,99.488
63.07611,99.489
63.09278,99.484
63.10944,99.477
63.12611,99.472
63.14278,99.469
63.15944,99.468
63.17611,99.466
63.19278,99.468
63.20944,99.468
63.22611,99.466
63.24278,99.466
63.25944,99.467
63.27611,99.466
63.29278,99.462
63.30944,99.463
63.32611,99.463
63.34278,99.46
63.35944,99.459
63.37611,99.457
63.39278,99.456
63.40944,99.454
63.42611,99.454
63.44278,99.451
63.45944,99.453
63.47611,99.45
63.49278,99.447
63.50944,99.446
63.52611,99.448
63.54278,99.447
63.55944,99.448
63.57611,99.448
63.59278,99.446
63.60944,99.444
63.62611,99.442
63.64278,99.438
63.65944,99.441
63.67611,99.443
63.69278,99.444
63.70944,99.444
63.72611,99.44
63.74278,99.438
63.75944,99.439
63.77611,99.439
63.79278,99.438
63.80944,99.438
63.82611,99.437
63.84278,99.437
63.85944,99.437
63.87611,99.433
63.89278,99.435
63.90944,99.44
63.92611,99.439
63.94278,99.435
63.95944,99.435
63.97611,99.428
63.99278,99.428
64.00944,99.424
64.02611,99.421
64.04278,99.419
64.05944,99.418
64.07611,99.414
64.09278,99.412
64.10944,99.41
64.12611,99.41
64.14278,99.409
64.15944,99.407
64.17611,99.407
64.19278,99.409
64.20944,99.407
64.22611,99.406
64.24278,99.404
64.25944,99.401
64.27611,99.399
64.29278,99.39699999999999
64.30944,99.395
64.32611,99.394
64.34278,99.39
64.35944,99.391
64.37611,99.389
64.39278,99.389
64.40944,99.387
64.42611,99.384
64.44278,99.384
64.45944,99.382
64.47611,99.382
64.49278,99.381
64.50944,99.383
64.52611,99.38
64.54278,99.382
64.55944,99.38
64.57611,99.381
64.59278,99.381
64.60944,99.382
64.62611,99.383
64.64278,99.382
64.65944,99.379
64.67611,99.379
64.69278,99.377
64.70944,99.374
64.72611,99.374
64.74278,99.375
64.75944,99.373
64.77611,99.373
64.79278,99.373
64.80944,99.37
64.82611,99.368
64.84278,99.367
64.85944,99.363
64.87611,99.361
64.89278,99.36
64.90944,99.35466666666666
64.92611,
64.94278,
64.95944,
64.97611,
64.99278,
65.00944,
65.02611,
65.04278,
65.05944,
65.07611,
65.09278,
65.10944,
65.12611,99.35233333333333
65.14278,99.34966666666666
65.15944,99.344
65.17611,99.343
65.19278,99.341
65.20944,99.345
65.22611,99.339
65.24278,99.334
65.25944,99.329
65.27611,99.329
65.29278,99.328
65.30944,99.328
65.32611,99.329
65.34278,99.33
65.35944,99.331
65.37611,99.331
65.39278,99.332
65.40944,99.328
65.42611,99.329
65.44278,99.322
65.45944,99.32
65.47611,99.321
65.49278,99.321
65.50944,99.321
65.52611,99.323
65.54278,99.318
65.55944,99.314
65.57611,99.312
65.59278,99.312
65.60944,99.307
65.62611,99.304
65.64278,99.304
65.65944,99.302
65.67611,99.303
65.69278,99.302
65.70944,99.303
65.72611,99.299
65.74278,99.301
65.75944,99.303
65.77611,99.303
65.79278,99.303
65.80944,99.302
65.82611,99.301
65.84278,99.298
65.85944,99.294
65.87611,99.296
65.89278,99.293
65.90944,99.293
65.92611,99.292
65.94278,99.291
65.95944,99.293
65.97611,99.291
65.99278,99.291
66.00944,99.29
66.02611,99.288
66.04278,99.286
66.05944,99.287
66.07611,99.283
66.09278,99.286
66.10944,99.284
66.12611,99.284
66.14278,99.284
66.15944,99.282
66.17611,99.278
66.19278,99.273
66.20944,99.271
66.22611,99.276
66.24278,99.278
66.25944,99.277
66.27611,99.275
66.29278,99.275
66.30944,99.278
66.32611,99.28
66.34278,99.281
66.35944,99.28
66.37611,99.278
66.39278,99.277
66.40944,99.278
66.42611,99.277
66.44278,99.277
66.45944,99.277
66.47611,99.276
66.49278,99.276
66.50944,99.276
66.52611,99.278
66.54278,99.278
66.55944,99.28
66.57611,99.279
66.59278,99.28
66.60944,99.283
66.62611,99.282
66.64278,99.28
66.65944,99.277
66.67611,99.279
66.69278,99.278
66.70944,99.279
66.72611,99.277
66.74278,99.275
66.75944,99.275
66.77611,99.272
66.79278,99.27
66.80944,99.27
66.82611,99.272
66.84278,99.274
66.85944,99.279
66.87611,99.281
66.89278,99.28
66.90944,99.278
66.92611,99.28
66.94278,99.278
66.95944,99.276
66.97611,99.273
66.99278,99.273
67.00944,99.272
67.02611,99.27
67.04278,99.27
67.05944,99.267
67.07611,99.267
67.09278,99.263
67.10944,99.263
67.12611,99.258
67.14278,99.255
67.15944,99.253
67.17611,99.255
67.19278,99.252
67.20944,99.25
67.22611,99.248
67.24278,99.245
67.25944,99.246
67.27611,99.243
67.29278,99.243
67.30944,99.242
67.32611,99.24
67.34278,99.24
67.35944,99.24
67.37611,99.239
67.39278,99.236
67.40944,99.237
67.42611,99.238
67.44278,99.236
67.45944,99.233
67.47611,99.231
67.49278,99.23
67.50944,99.232
67.52611,99.233
67.54278,99.235
67.55944,99.235
67.57611,99.237
67.59278,99.237
67.60944,99.238
67.62611,99.238
67.64278,99.236
67.65944,99.236
67.67611,99.235
67.69278,99.231
67.70944,99.231
67.72611,99.232
67.74278,99.232
67.75944,99.234
67.77611,99.235
67.79278,99.238
67.80944,99.238
67.82611,99.24
67.84278,99.239
67.85944,99.239
67.87611,99.238
67.89278,99.237
67.90944,99.237
67.92611,99.238
67.94278,99.239
67.95944,99.239
67.97611,99.241
67.99278,99.243
68.00944,99.246
68.02611,99.247
68.04278,99.251
68.05944,99.252
68.07611,99.251
68.09278,99.249
68.10944,99.248
68.12611,99.246
68.14278,99.244
68.15944,99.243
68.17611,99.244
68.19278,99.246
68.20944,99.247
68.22611,99.247
68.24278,99.248
68.25944,99.246
68.27611,99.247
68.29278,99.249
68.30944,99.25
68.32611,99.25
68.34278,99.252
68.35944,99.253
68.37611,99.253
68.39278,99.253
68.40944,99.252
68.42611,99.255
68.44278,99.254
68.45944,99.254
68.47611,99.254
68.49278,99.253
68.50944,99.25
68.52611,99.251
68.54278,99.252
68.55944,99.251
68.57611,99.254
68.59278,99.256
68.60944,99.257
68.62611,99.255
68.64278,99.256
68.65944,99.256
68.67611,99.258
68.69278,99.258
68.70944,99.259
68.72611,99.259
68.74278,99.257
68.75944,99.258
68.77611,99.257
68.79278,99.261
68.80944,99.262
68.82611,99.265
68.84278,99.267
68.85944,99.267
68.87611,99.268
68.89278,99.268
68.90944,99.27
68.92611,99.273
68.94278,99.275
68.95944,99.276
68.97611,99.279
68.99278,99.28
69.00944,99.281
69.02611,99.28
69.04278,99.279
69.05944,99.276
69.07611,99.276
69.09278,99.274
69.10944,99.275
69.12611,99.277
69.14278,99.278
69.15944,99.281
69.17611,99.286
69.19278,99.29
69.20944,99.292
69.22611,99.293
69.24278,99.296
69.25944,99.299
69.27611,99.3
69.29278,99.3
69.30944,99.3
69.32611,99.301
69.34278,99.302
69.35944,99.301
69.37611,99.301
69.39278,99.301
69.40944,99.301
69.42611,99.302
69.44278,99.302
69.45944,99.303
69.47611,99.304
69.49278,99.303
69.50944,99.304
69.52611,99.308
69.54278,99.308
69.55944,99.309
69.57611,99.31
69.59278,99.311
69.60944,99.311
69.62611,99.312
69.64278,99.311
69.65944,99.312
69.67611,99.314
69.69278,99.314
69.70944,99.316
69.72611,99.317
69.74278,99.319
69.75944,99.321
69.77611,99.324
69.79278,99.325
69.80944,99.324
69.82611,99.323
69.84278,99.323
69.85944,99.322
69.87611,99.321
69.89278,99.32
69.90944,99.32
69.92611,99.317
69.94278,99.317
69.95944,99.319
69.97611,99.319
69.99278,99.318
70.00944,99.317
70.02611,99.317
70.04278,99.316
70.05944,99.317
70.07611,99.318
70.09278,99.319
70.10944,99.321
70.12611,99.322
70.14278,99.323
70.15944,99.325
70.17611,99.328
70.19278,99.329
70.20944,99.331
70.22611,99.332
70.24278,99.332
70.25944,99.333
70.27611,99.333
70.29278,99.334
70.30944,99.332
70.32611,99.333
70.34278,99.333
70.35944,99.334
70.37611,99.335
70.39278,99.335
70.40944,99.334
70.42611,99.335
70.44278,99.336
70.45944,99.338
70.47611,99.34
70.49278,99.341
70.50944,99.344
70.52611,99.345
70.54278,99.347
70.55944,99.347
70.57611,99.347
70.59278,99.347
70.60944,99.347
70.62611,99.349
70.64278,99.351
70.65944,99.353
70.67611,99.354
70.69278,99.356
70.70944,99.357
70.72611,99.357
70.74278,99.357
70.75944,99.356
70.77611,99.356
70.79278,99.355
70.80944,99.356
70.82611,99.359
70.84278,99.359
70.85944,99.361
70.87611,99.362
70.89278,99.364
70.90944,99.365
70.92611,99.366
70.94278,99.368
70.95944,99.369
70.97611,99.371
70.99278,99.372
71.00944,99.372
71.02611,99.37
71.04278,99.372
71.05944,99.371
71.07611,99.372
71.09278,99.373
71.10944,99.373
71.12611,99.372
71.14278,99.375
71.15944,99.374
71.17611,99.374
71.19278,99.375
71.20944,99.374
71.22611,99.373
71.24278,99.373
71.25944,99.369
71.27611,99.368
71.29278,99.367
71.30944,99.366
71.32611,99.368
71.34278,99.369
71.35944,99.371
71.37611,99.372
71.39278,99.375
71.40944,99.373
71.42611,99.372
71.44278,99.371
71.45944,99.37
71.47611,99.37
71.49278,99.369
71.50944,99.37
71.52611,99.369
71.54278,99.368
71.55944,99.368
71.57611,99.367
71.59278,99.367
71.60944,99.366
71.62611,99.366
71.64278,99.363
71.65944,99.362
71.67611,99.363
71.69278,99.362
71.70944,99.364
71.72611,99.364
71.74278,99.365
71.75944,99.365
71.77611,99.365
71.79278,99.365
71.80944,99.366
71.82611,99.367
71.84278,99.366
71.85944,99.366
71.87611,99.366
71.89278,99.365
71.90944,99.365
71.92611,99.364
71.94278,99.362
71.95944,99.359
71.97611,99.359
71.99278,99.359
72.00944,99.359
72.02611,99.36
72.04278,99.359
72.05944,99.361
72.07611,99.362
72.09278,99.364
72.10944,99.366
72.12611,99.366
72.14278,99.367
72.15944,99.366
72.17611,99.365
72.19278,99.364
72.20944,99.363
72.22611,99.363
72.24278,99.364
72.25944,99.364
72.27611,99.367
72.29278,99.369
72.30944,99.372
72.32611,99.375
72.34278,99.376
72.35944,99.374
72.37611,99.375
72.39278,99.374
72.40944,99.372
72.42611,99.371
72.44278,99.37
72.45944,99.37
72.47611,99.372
72.49278,99.373
72.50944,99.375
72.52611,99.376
72.54278,99.378
72.55944,99.38
72.57611,99.381
72.59278,99.383
72.60944,99.385
72.62611,99.387
72.64278,99.389
72.65944,99.388
72.67611,99.387
72.69278,99.38550000000001
72.70944,99.386
72.72611,99.385
72.74278,99.385
72.75944,99.387
72.77611,99.389
72.79278,99.388
72.80944,99.39
72.82611,99.39
72.84278,99.391
72.85944,99.392
72.87611,99.391
72.89278,99.391
72.90944,99.391
72.92611,99.392
72.94278,99.392
72.95944,99.394
72.97611,99.395
72.99278,99.397
73.00944,99.398
73.02611,99.4
73.04278,99.402
73.05944,99.402
73.07611,99.403
73.09278,99.404
73.10944,99.402
73.12611,99.401
73.14278,99.4
73.15944,99.398
73.17611,99.398
73.19278,99.397
73.20944,99.397
73.22611,99.397
73.24278,99.397
73.25944,99.398
73.27611,99.397
73.29278,99.398
73.30944,99.399
73.32611,99.4
73.34278,99.401
73.35944,99.402
73.37611,99.403
73.39278,99.404
73.40944,99.404
73.42611,99.403
73.44278,99.4
73.45944,99.401
73.47611,99.402
73.49278,99.403
73.50944,99.403
73.52611,99.403
73.54278,99.403
73.55944,99.405
73.57611,99.405
73.59278,99.407
73.60944,99.408
73.62611,99.407
73.64278,99.409
73.65944,99.408
73.67611,99.407
73.69278,99.406
73.70944,99.405
73.72611,99.407
73.74278,99.408
73.75944,99.409
73.77611,99.408
73.79278,99.41
73.80944,99.408
73.82611,99.406
73.84278,99.404
73.85944,99.405
73.87611,99.403
73.89278,99.403
73.90944,99.405
73.92611,99.404
73.94278,99.401
73.95944,99.402
73.97611,99.403
73.99278,99.401
74.00944,99.4
74.02611,99.4
74.04278,99.398
74.05944,99.396
74.07611,99.396
74.09278,99.395
74.10944,99.393
74.12611,99.391
74.14278,99.392
74.15944,99.391
74.17611,99.387
74.19278,99.387
74.20944,99.388
74.22611,99.386
74.24278,99.384
74.25944,99.384
74.27611,99.379
74.29278,99.376
74.30944,99.375
74.32611,99.373
74.34278,99.373
74.35944,99.373
74.37611,99.371
74.39278,99.369
74.40944,99.37
74.42611,99.368
74.44278,99.367
74.45944,99.368
74.47611,99.368
74.49278,99.369
74.50944,99.37
74.52611,99.371
74.54278,99.372
74.55944,99.371
74.57611,99.37
74.59278,99.369
74.60944,99.367
74.62611,99.366
74.64278,99.366
74.65944,99.366
74.67611,99.368
74.69278,99.367
74.70944,99.365
74.72611,99.365
74.74278,99.363
74.75944,99.363
74.77611,99.361
74.79278,99.36
74.80944,99.358
74.82611,99.357
74.84278,99.357
74.85944,99.356
74.87611,99.356
74.89278,99.354
74.90944,99.353
74.92611,99.353
74.94278,99.35
74.95944,99.348
74.97611,99.347
74.99278,99.346
75.00944,99.345
75.02611,99.344
75.04278,99.345
75.05944,99.347
75.07611,99.346
75.09278,99.347
75.10944,99.349
75.12611,99.351
75.14278,99.351
75.15944,99.354
75.17611,99.355
75.19278,99.356
75.20944,99.355
75.22611,99.354
75.24278,99.353
75.25944,99.351
75.27611,99.349
75.29278,99.348
75.30944,99.347
75.32611,99.347
75.34278,99.347
75.35944,99.348
75.37611,99.348
75.39278,99.35
75.40944,99.349
75.42611,99.348
75.44278,99.347
75.45944,99.347
75.47611,99.345
75.49278,99.346
75.50944,99.346
75.52611,99.347
75.54278,99.347
75.55944,99.347
75.57611,99.346
75.59278,99.343
75.60944,99.34
75.62611,99.338
75.64278,99.337
75.65944,99.338
75.67611,99.339
75.69278,99.341
75.70944,99.342
75.72611,99.342
75.74278,99.341
75.75944,99.339
75.77611,99.337
75.79278,99.334
75.80944,99.331
75.82611,99.33
75.84278,99.332
75.85944,99.333
75.87611,99.332
75.89278,99.331
75.90944,99.328
75.92611,99.326
75.94278,99.324
75.95944,99.321
75.97611,99.318
75.99278,99.314
76.00944,99.313
76.02611,99.313
76.04278,99.311
76.05944,99.313
76.07611,99.313
76.09278,99.313
76.10944,99.312
76.12611,99.311
76.14278,99.31
76.15944,99.308
76.17611,99.307
76.19278,99.306
76.20944,99.306
76.22611,99.306
76.24278,99.304
76.25944,99.305
76.27611,99.305
76.29278,99.304
76.30944,99.306
76.32611,99.307
76.34278,99.307
76.35944,99.309
76.37611,99.308
76.39278,99.308
76.40944,99.308
76.42611,99.309
76.44278,99.308
76.45944,99.307
76.47611,99.308
76.49278,99.306
