device,2102-NS32-0704-AA5O
25.85111,99.008
25.86778,99.008
25.88444,99.008
25.90111,99.007
25.91778,99.007
25.93444,99.007
25.95111,99.005
25.96778,99.006
25.98444,99.007
26.00111,99.009
26.01778,99.009
26.03444,99.01
26.05111,99.012
26.06778,99.011
26.08444,99.011
26.10111,99.01
26.11778,99.009
26.13444,99.009
26.15111,99.01
26.16778,99.009
26.18444,99.009
26.20111,99.01
26.21778,99.011
26.23444,99.01
26.25111,99.009
26.26778,99.009
26.28444,99.008
26.30111,99.01
26.31778,99.011
26.33444,99.013
26.35111,99.013
26.36778,99.013
26.38444,99.012
26.40111,99.013
26.41778,99.012
26.43444,99.01
26.45111,99.009
26.46778,99.007
26.48444,99.008
26.50111,99.008
26.51778,99.008
26.53444,99.006
26.55111,99.008
26.56778,99.007
26.58444,99.009
26.60111,99.009
26.61778,99.008
26.63444,99.009
26.65111,99.008
26.66778,99.009
26.68444,99.009
26.70111,99.012
26.71778,99.011
26.73444,99.012
26.75111,99.013
26.76778,99.013
26.78444,99.0145
26.80111,99.015
26.81778,99.015
26.83444,99.015
26.85111,99.015
26.86778,99.013
26.88444,99.011
26.90111,99.01
26.91778,99.011
26.93444,99.012
26.95111,99.011
26.96778,99.01
26.98444,99.01
27.00111,99.01
27.01778,99.009
27.03444,99.008
27.05111,99.007
27.06778,99.006
27.08444,99.006
27.10111,99.006
27.11778,99.007
27.13444,99.006
27.15111,99.005
27.16778,99.005
27.18444,99.005
27.20111,99.006
27.21778,99.004
27.23444,99.003
27.25111,99.006
27.26778,99.004
27.28444,99.002
27.30111,99.001
27.31778,99
27.33444,98.999
27.35111,98.998
27.36778,98.999
27.38444,99
27.40111,99.001
27.41778,99.002
27.43444,99.002
27.45111,99.002
27.46778,99.003
27.48444,99.002
27.50111,99.002
27.51778,99.001
27.53444,99.002
27.55111,99.002
27.56778,99.002
27.58444,99.001
27.60111,99.001
27.61778,99
27.63444,98.998
27.65111,98.996
27.66778,98.993
27.68444,98.992
27.70111,98.991
27.71778,98.991
27.73444,98.99
27.75111,98.989
27.76778,98.988
27.78444,98.986
27.80111,98.984
27.81778,98.983
27.83444,98.984
27.85111,98.984
27.86778,98.984
27.88444,98.983
27.90111,98.985
27.91778,98.983
27.93444,98.983
27.95111,98.982
27.96778,98.98
27.98444,98.977
28.00111,98.976
28.01778,98.976
28.03444,98.975
28.05111,98.975
28.06778,98.977
28.08444,98.978
28.10111,98.982
28.11778,98.982
28.13444,98.982
28.15111,98.98
28.16778,98.979
28.18444,98.979
28.20111,98.978
28.21778,98.977
28.23444,98.977
28.25111,98.978
28.26778,98.978
28.28444,98.978
28.30111,98.981
28.31778,98.982
28.33444,98.981
28.35111,98.981
28.36778,98.98
28.38444,98.979
28.40111,98.979
28.41778,98.978
28.43444,98.979
28.45111,98.978
28.46778,98.979
28.48444,98.979
28.50111,98.981
28.51778,98.98
28.53444,98.981
28.55111,98.98
28.56778,98.981
28.58444,98.981
28.60111,98.979
28.61778,98.979
28.63444,98.981
28.65111,98.98
28.66778,98.98
28.68444,98.982
28.70111,98.983
28.71778,98.985
28.73444,98.984
28.75111,98.985
28.76778,98.985
28.78444,98.984
28.80111,98.984
28.81778,98.982
28.83444,98.982
28.85111,98.983
28.86778,98.984
28.88444,98.983
28.90111,98.983
28.91778,98.983
28.93444,98.983
28.95111,98.984
28.96778,98.983
28.98444,98.981
29.00111,98.981
29.01778,98.979
29.03444,98.981
29.05111,98.982
29.06778,98.983
29.08444,98.983
29.10111,98.984
29.11778,98.986
29.13444,98.987
29.15111,98.988
29.16778,98.989
29.18444,98.989
29.20111,98.988
29.21778,98.989
29.23444,98.988
29.25111,98.989
29.26778,98.988
29.28444,98.988
29.30111,98.99
29.31778,98.991
29.33444,98.988
29.35111,98.987
29.36778,98.986
29.38444,98.984
29.40111,98.983
29.41778,98.984
29.43444,98.983
29.45111,98.982
29.46778,98.982
29.48444,98.983
29.50111,98.982
29.51778,98.982
29.53444,98.984
29.55111,98.984
29.56778,98.985
29.58444,98.984
29.60111,98.985
29.61778,98.984
29.63444,98.983
29.65111,98.985
29.66778,98.985
29.68444,98.986
29.70111,98.985
29.71778,98.983
29.73444,98.982
29.75111,98.981
29.76778,98.98
29.78444,98.98
29.80111,98.981
29.81778,98.981
29.83444,98.981
29.85111,98.982
29.86778,98.982
29.88444,98.982
29.90111,98.984
29.91778,98.984
29.93444,98.985
29.95111,98.985
29.96778,98.985
29.98444,98.985
30.00111,98.984
30.01778,98.984
30.03444,98.982
30.05111,98.981
30.06778,98.98
30.08444,98.98
30.10111,98.98
30.11778,98.979
30.13444,98.98
30.15111,98.98
30.16778,98.98
30.18444,98.982
30.20111,98.983
30.21778,98.985
30.23444,98.985
30.25111,98.986
30.26778,98.987
30.28444,98.987
30.30111,98.987
30.31778,98.986
30.33444,98.985
30.35111,98.985
30.36778,98.985
30.38444,98.984
30.40111,98.985
30.41778,98.982
30.43444,98.982
30.45111,98.982
30.46778,98.985
30.48444,98.987
30.50111,98.989
30.51778,98.989
30.53444,98.989
30.55111,98.991
30.56778,98.993
30.58444,98.993
30.60111,98.993
30.61778,98.994
30.63444,98.996
30.65111,98.997
30.66778,98.999
30.68444,99
30.70111,99
30.71778,99.003
30.73444,99.005
30.75111,99.003
30.76778,99.004
30.78444,99.004
30.80111,99.003
30.81778,99.004
30.83444,99.003
30.85111,99.003
30.86778,99.006
30.88444,99.006
30.90111,99.006
30.91778,99.005
30.93444,99.006
30.95111,99.006
30.96778,99.006
30.98444,99.012
31.00111,99.014
31.01778,99.015
31.03444,99.015
31.05111,99.013
31.06778,99.012
31.08444,99.01
31.10111,99.008
31.11778,99.008
31.13444,99.009
31.15111,99.009
31.16778,99.009
31.18444,99.009
31.20111,99.008
31.21778,99.007
31.23444,99.007
31.25111,99.006
31.26778,99.005
31.28444,99.004
31.30111,99.003
31.31778,99.002
31.33444,99.002
31.35111,99.001
31.36778,99
31.38444,98.997
31.40111,98.996
31.41778,98.998
31.43444,98.997
31.45111,98.998
31.46778,98.997
31.48444,98.998
31.50111,98.998
31.51778,99
31.53444,99
31.55111,99
31.56778,99.001
31.58444,99.002
31.60111,99.001
31.61778,99.003
31.63444,99.004
31.65111,99.003
31.66778,99.003
31.68444,99.003
31.70111,99.002
31.71778,99
31.73444,99
31.75111,99.001
31.76778,99.001
31.78444,99
31.80111,99
31.81778,99.001
31.83444,99.002
31.85111,99.002
31.86778,99
31.88444,99
31.90111,98.999
31.91778,98.997
31.93444,98.996
31.95111,98.997
31.96778,98.997
31.98444,98.997
32.00111,99
32.01778,99.001
32.03444,99.004
32.05111,99.004
32.06778,99.004
32.08444,99.003
32.10111,99.002
32.11778,99.002
32.13444,99.004
32.15111,99.004
32.16778,99.006
32.18444,99.01
32.20111,99.01
32.21778,99.011
32.23444,99.013
32.25111,99.013
32.26778,99.013
32.28444,99.013
32.30111,99.014
32.31778,99.012
32.33444,99.012
32.35111,99.009
32.36778,99.009
32.38444,99.009
32.40111,99.009
32.41778,99.009
32.43444,99.009
32.45111,99.009
32.46778,99.008
32.48444,99.008
32.50111,99.006
32.51778,99.005
32.53444,99.005
32.55111,99.006
32.56778,99.007
32.58444,99.007
32.60111,99.008
32.61778,99.008
32.63444,99.01
32.65111,99.009
32.66778,99.009
32.68444,99.008
32.70111,99.009
32.71778,99.01
32.73444,99.01
32.75111,99.012
32.76778,99.014
32.78444,99.011
32.80111,99.012
32.81778,99.013
32.83444,99.012
32.85111,99.014
32.86778,99.011
32.88444,99.011
32.90111,99.009
32.91778,99.009
32.93444,99.007
32.95111,99.005
32.96778,99.006
32.98444,99.008
33.00111,99.01
33.01778,99.012
33.03444,99.016
33.05111,99.017
33.06778,99.017
33.08444,99.017
33.10111,99.017
33.11778,99.016
33.13444,99.016
33.15111,99.016
33.16778,99.015
33.18444,99.015
33.20111,99.016
33.21778,99.017
33.23444,99.018
33.25111,99.019
33.26778,99.019
33.28444,99.02
33.30111,99.019
33.31778,99.02
33.33444,99.019
33.35111,99.02
33.36778,99.021
33.38444,99.021
33.40111,99.022
33.41778,99.023
33.43444,99.023
33.45111,99.024
33.46778,99.021
33.48444,99.022
33.50111,99.022
33.51778,99.023
33.53444,99.023
33.55111,99.024
33.56778,99.024
33.58444,99.024
33.60111,99.026
33.61778,99.028
33.63444,99.031
33.65111,99.032
33.66778,99.035
33.68444,99.036
33.70111,99.04
33.71778,99.041
33.73444,99.043
33.75111,99.045
33.76778,99.045
33.78444,99.045
33.80111,99.045
33.81778,99.046
33.83444,99.047
33.85111,99.048
33.86778,99.05
33.88444,99.051
33.90111,99.05
33.91778,99.049
33.93444,99.05
33.95111,99.05
33.96778,99.049
33.98444,99.048
34.00111,99.05
34.01778,99.051
34.03444,99.053
34.05111,99.051
34.06778,99.051
34.08444,99.051
34.10111,99.05
34.11778,99.05
34.13444,99.051
34.15111,99.053
34.16778,99.054
34.18444,99.055
34.20111,99.056
34.21778,99.055
34.23444,99.055
34.25111,99.054
34.26778,99.055
34.28444,99.057
34.30111,99.059
34.31778,99.06
34.33444,99.064
34.35111,99.065
34.36778,99.067
34.38444,99.068
34.40111,99.067
34.41778,99.067
34.43444,99.066
34.45111,99.067
34.46778,99.068
34.48444,99.069
34.50111,99.069
34.51778,99.071
34.53444,99.071
34.55111,99.07
34.56778,99.07
34.58444,99.071
34.60111,99.071
34.61778,99.068
34.63444,99.069
34.65111,99.069
34.66778,99.072
34.68444,99.075
34.70111,99.077
34.71778,99.081
34.73444,99.083
34.75111,99.082
34.76778,99.083
34.78444,99.081
34.80111,99.081
34.81778,99.083
34.83444,99.085
34.85111,99.085
34.86778,99.086
34.88444,99.088
34.90111,99.089
34.91778,99.088
34.93444,99.09
34.95111,99.09
34.96778,99.092
34.98444,99.093
35.00111,99.094
35.01778,99.094
35.03444,99.096
35.05111,99.096
35.06778,99.098
35.08444,99.095
35.10111,99.097
35.11778,99.095
35.13444,99.097
35.15111,99.098
35.16778,99.097
35.18444,99.097
35.20111,99.097
35.21778,99.098
35.23444,99.096
35.25111,99.099
35.26778,99.102
35.28444,99.102
35.30111,99.101
35.31778,99.1
35.33444,99.101
35.35111,99.101
35.36778,99.102
35.38444,99.102
35.40111,99.103
35.41778,99.102
35.43444,99.102
35.45111,99.1
35.46778,99.099
35.48444,99.099
35.50111,99.1
35.51778,99.102
35.53444,99.102
35.55111,99.104
35.56778,99.103
35.58444,99.102
35.60111,99.1
35.61778,99.1
35.63444,99.099
35.65111,99.1
35.66778,99.098
35.68444,99.098
35.70111,99.099
35.71778,99.099
35.73444,99.099
35.75111,99.1
35.76778,99.102
35.78444,99.101
35.80111,99.103
35.81778,99.1
35.83444,99.099
35.85111,99.099
35.86778,99.099
35.88444,99.101
35.90111,99.103
35.91778,99.1
35.93444,99.102
35.95111,99.104
35.96778,99.103
35.98444,99.103
36.00111,99.104
36.01778,99.105
36.03444,99.106
36.05111,99.108
36.06778,99.108
36.08444,99.109
36.10111,99.109
36.11778,99.109
36.13444,99.111
36.15111,99.11
36.16778,99.111
36.18444,99.111
36.20111,99.113
36.21778,99.112
36.23444,99.11
36.25111,99.111
36.26778,99.11
36.28444,99.109
36.30111,99.109
36.31778,99.109
36.33444,99.11
36.35111,99.109
36.36778,99.109
36.38444,99.111
36.40111,99.112
36.41778,99.112
36.43444,99.11
36.45111,99.11
36.46778,99.111
36.48444,99.112
36.50111,99.113
36.51778,99.113
36.53444,99.113
36.55111,99.116
36.56778,99.116
36.58444,99.118
36.60111,99.121
36.61778,99.121
36.63444,99.122
36.65111,99.126
36.66778,99.126
36.68444,99.128
36.70111,99.128
36.71778,99.131
36.73444,99.133
36.75111,99.136
36.76778,99.136
36.78444,99.136
36.80111,99.134
36.81778,99.136
36.83444,99.136
36.85111,99.138
36.86778,99.137
36.88444,99.137
36.90111,99.135
36.91778,99.134
36.93444,99.137
36.95111,99.137
36.96778,99.139
36.98444,99.141
37.00111,99.14
37.01778,99.14
37.03444,99.14
37.05111,99.14
37.06778,99.141
37.08444,99.142
37.10111,99.141
37.11778,99.143
37.13444,99.144
37.15111,99.144
37.16778,99.144
37.18444,99.142
37.20111,99.143
37.21778,99.146
37.23444,99.146
37.25111,99.145
37.26778,99.15
37.28444,99.147
37.30111,99.145
37.31778,99.144
37.33444,99.146
37.35111,99.144
37.36778,99.144
37.38444,99.145
37.40111,99.147
37.41778,99.147
37.43444,99.145
37.45111,99.148
37.46778,99.15
37.48444,99.149
37.50111,99.148
37.51778,99.148
37.53444,99.148
37.55111,99.149
37.56778,99.15
37.58444,99.152
37.60111,99.152
37.61778,99.151
37.63444,99.152
37.65111,99.154
37.66778,99.153
37.68444,99.155
37.70111,99.157
37.71778,99.158
37.73444,99.159
37.75111,99.161
37.76778,99.163
37.78444,99.165
37.80111,99.166
37.81778,99.167
37.83444,99.167
37.85111,99.167
37.86778,99.169
37.88444,99.172
37.90111,99.171
37.91778,99.17500000000001
37.93444,99.18
37.95111,99.184
37.96778,99.184
37.98444,99.185
38.00111,99.186
38.01778,99.185
38.03444,99.186
38.05111,99.189
38.06778,99.186
38.08444,99.187
38.10111,99.186
38.11778,99.186
38.13444,99.182
38.15111,99.183
38.16778,99.182
38.18444,99.18
38.20111,99.18
38.21778,99.179
38.23444,99.179
38.25111,99.18
38.26778,99.18
38.28444,99.18
38.30111,99.179
38.31778,99.179
38.33444,99.178
38.35111,99.179
38.36778,99.179
38.38444,99.178
38.40111,99.175
38.41778,99.177
38.43444,99.177
38.45111,99.177
38.46778,99.176
38.48444,99.176
38.50111,99.177
38.51778,99.176
38.53444,99.177
38.55111,99.18
38.56778,99.183
38.58444,99.18
38.60111,99.179
38.61778,99.179
38.63444,99.179
38.65111,99.178
38.66778,99.177
38.68444,99.177
38.70111,99.178
38.71778,99.179
38.73444,99.18
38.75111,99.182
38.76778,99.181
38.78444,99.18
38.80111,99.178
38.81778,99.18
38.83444,99.18
38.85111,99.179
38.86778,99.178
38.88444,99.176
38.90111,99.176
38.91778,99.18
38.93444,99.179
38.95111,99.181
38.96778,99.18
38.98444,99.178
39.00111,99.176
39.01778,99.173
39.03444,99.172
39.05111,99.173
39.06778,99.171
39.08444,99.171
39.10111,99.169
39.11778,99.166
39.13444,99.164
39.15111,99.164
39.16778,99.164
39.18444,99.164
39.20111,99.164
39.21778,99.1615
39.23444,99.16
39.25111,99.159
39.26778,99.162
39.28444,99.159
39.30111,99.158
39.31778,99.155
39.33444,99.153
39.35111,99.155
39.36778,99.155
39.38444,99.155
39.40111,99.153
39.41778,99.153
39.43444,99.155
39.45111,99.152
39.46778,99.151
39.48444,99.148
39.50111,99.146
39.51778,99.147
39.53444,99.148
39.55111,99.149
39.56778,99.152
39.58444,99.155
39.60111,99.153
39.61778,99.152
39.63444,99.152
39.65111,99.15
39.66778,99.148
39.68444,99.146
39.70111,99.145
39.71778,99.145
39.73444,99.143
39.75111,99.139
39.76778,99.138
39.78444,99.137
39.80111,99.136
39.81778,99.135
39.83444,99.133
39.85111,99.131
39.86778,99.129
39.88444,99.128
39.90111,99.128
39.91778,99.126
39.93444,99.124
39.95111,99.125
39.96778,99.124
39.98444,99.123
40.00111,99.123
40.01778,99.124
40.03444,99.124
40.05111,99.126
40.06778,99.126
40.08444,99.124
40.10111,99.123
40.11778,99.125
40.13444,99.124
40.15111,99.125
40.16778,99.124
40.18444,99.125
40.20111,99.124
40.21778,99.123
40.23444,99.122
40.25111,99.122
40.26778,99.121
40.28444,99.121
40.30111,99.121
40.31778,99.122
40.33444,99.12
40.35111,99.12
40.36778,99.119
40.38444,99.118
40.40111,99.116
40.41778,99.113
40.43444,99.112
40.45111,99.111
40.46778,99.111
40.48444,99.112
40.50111,99.112
40.51778,99.111
40.53444,99.108
40.55111,99.11
40.56778,99.108
40.58444,99.108
40.60111,99.107
40.61778,99.105
40.63444,99.104
40.65111,99.104
40.66778,99.102
40.68444,99.101
40.70111,99.103
40.71778,99.101
40.73444,99.099
40.75111,99.097
40.76778,99.0955
40.78444,99.095
40.80111,99.092
40.81778,99.093
40.83444,99.0935
40.85111,99.087
40.86778,99.087
40.88444,99.085
40.90111,99.083
40.91778,99.083
40.93444,99.084
40.95111,99.083
40.96778,99.083
40.98444,99.083
41.00111,99.08
41.01778,99.077
41.03444,99.073
41.05111,99.069
41.06778,99.069
41.08444,99.066
41.10111,99.064
41.11778,99.061
41.13444,99.06
41.15111,99.059
41.16778,99.058
41.18444,99.056
41.20111,99.057
41.21778,99.058
41.23444,99.056
41.25111,99.053
41.26778,99.051
41.28444,99.048
41.30111,99.048
41.31778,99.047
41.33444,99.048
41.35111,99.047
41.36778,99.048
41.38444,99.044
41.40111,99.044
41.41778,99.041
41.43444,99.039
41.45111,99.038
41.46778,99.036
41.48444,99.036
41.50111,99.037
41.51778,99.032
41.53444,99.028
41.55111,99.026
41.56778,99.022
41.58444,99.02
41.60111,99.018
41.61778,99.019
41.63444,99.021
41.65111,99.019
41.66778,99.017
41.68444,99.015
41.70111,99.014
41.71778,99.012
41.73444,99.009
41.75111,99.004
41.76778,99.002
41.78444,99.002
41.80111,99.001
41.81778,99.002
41.83444,99
41.85111,98.999
41.86778,98.997
41.88444,98.994
41.90111,98.991
41.91778,98.989
41.93444,98.986
41.95111,98.985
41.96778,98.981
41.98444,98.981
42.00111,98.979
42.01778,98.977
42.03444,98.978
42.05111,98.976
42.06778,98.974
42.08444,98.972
42.10111,98.972
42.11778,98.968
42.13444,98.966
42.15111,98.964
42.16778,98.963
42.18444,98.962
42.20111,98.961
42.21778,98.962
42.23444,98.961
42.25111,98.959
42.26778,98.956
42.28444,98.955
42.30111,98.95
42.31778,98.948
42.33444,98.945
42.35111,98.944
42.36778,98.942
42.38444,98.939
42.40111,98.938
42.41778,98.937
42.43444,98.939
42.45111,98.937
42.46778,98.935
42.48444,98.932
42.50111,98.928
42.51778,98.93
42.53444,98.927
42.55111,98.924
42.56778,98.924
42.58444,98.923
42.60111,98.925
42.61778,98.927
42.63444,98.929
42.65111,98.928
42.66778,98.929
42.68444,98.926
42.70111,98.924
42.71778,98.924
42.73444,98.921
42.75111,98.918
42.76778,98.919
42.78444,98.918
42.80111,98.918
42.81778,98.917
42.83444,98.916
42.85111,98.916
42.86778,98.913
42.88444,98.912
42.90111,98.912
42.91778,98.91
42.93444,98.909
42.95111,98.91
42.96778,98.909
42.98444,98.909
43.00111,98.907
43.01778,98.9075
43.03444,98.907
43.05111,98.908
43.06778,98.909
43.08444,98.908
43.10111,98.908
43.11778,98.907
43.13444,98.906
43.15111,98.904
43.16778,98.904
43.18444,98.907
43.20111,98.91
43.21778,98.91
43.23444,98.912
43.25111,98.913
43.26778,98.915
43.28444,98.917
43.30111,98.921
43.31778,98.924
43.33444,98.925
43.35111,98.925
43.36778,98.924
43.38444,98.924
43.40111,98.924
43.41778,98.924
43.43444,98.926
43.45111,98.925
43.46778,98.926
43.48444,98.925
43.50111,98.929
43.51778,98.927
43.53444,98.93
43.55111,98.931
43.56778,98.931
43.58444,98.931
43.60111,98.931
43.61778,98.93
43.63444,98.931
43.65111,98.929
43.66778,98.929
43.68444,98.928
43.70111,98.929
43.71778,98.928
43.73444,98.927
43.75111,98.928
43.76778,98.929
43.78444,98.928
43.80111,98.929
43.81778,98.928
43.83444,98.928
43.85111,98.929
43.86778,98.928
43.88444,98.928
43.90111,98.927
43.91778,98.928
43.93444,98.929
43.95111,98.928
43.96778,98.931
43.98444,98.933
44.00111,98.933
44.01778,98.933
44.03444,98.93
44.05111,98.929
44.06778,98.927
44.08444,98.924
44.10111,98.922
44.11778,98.92
44.13444,98.918
44.15111,98.917
44.16778,98.92
44.18444,98.921
44.20111,98.921
44.21778,98.921
44.23444,98.919
44.25111,98.917
44.26778,98.915
44.28444,98.912
44.30111,98.911
44.31778,98.909
44.33444,98.913
44.35111,98.914
44.36778,98.917
44.38444,98.92
44.40111,98.922
44.41778,98.921
44.43444,98.922
44.45111,98.917
44.46778,98.913
44.48444,98.91
44.50111,98.908
44.51778,98.905
44.53444,98.906
44.55111,98.905
44.56778,98.906
44.58444,98.907
44.60111,98.906
44.61778,98.904
44.63444,98.904
44.65111,98.903
44.66778,98.901
44.68444,98.9
44.70111,98.898
44.71778,98.898
44.73444,98.896
44.75111,98.897
44.76778,98.897
44.78444,98.898
44.80111,98.899
44.81778,98.899
44.83444,98.898
44.85111,98.896
44.86778,98.895
44.88444,98.893
44.90111,98.89
44.91778,98.887
44.93444,98.886
44.95111,98.883
44.96778,98.882
44.98444,98.882
45.00111,98.881
45.01778,98.88
45.03444,98.882
45.05111,98.882
45.06778,98.884
45.08444,98.882
45.10111,98.883
45.11778,98.885
45.13444,98.886
45.15111,98.887
45.16778,98.886
45.18444,98.887
45.20111,98.886
45.21778,98.886
45.23444,98.886
45.25111,98.888
45.26778,98.888
45.28444,98.888
45.30111,98.889
45.31778,98.886
45.33444,98.886
45.35111,98.886
45.36778,98.886
45.38444,98.884
45.40111,98.883
45.41778,98.882
45.43444,98.881
45.45111,98.884
45.46778,98.884
45.48444,98.886
45.50111,98.886
45.51778,98.887
45.53444,98.888
45.55111,98.887
45.56778,98.887
45.58444,98.886
45.60111,98.885
45.61778,98.883
45.63444,98.885
45.65111,98.883
45.66778,98.884
45.68444,98.884
45.70111,98.887
45.71778,98.887
45.73444,98.89
45.75111,98.893
45.76778,98.895
45.78444,98.898
45.80111,98.899
45.81778,98.898
45.83444,98.9
45.85111,98.9
45.86778,98.9
45.88444,98.899
45.90111,98.9
45.91778,98.899
45.93444,98.899
45.95111,98.898
45.96778,98.9
45.98444,98.901
46.00111,98.9
46.01778,98.901
46.03444,98.899
46.05111,98.899
46.06778,98.897
46.08444,98.898
46.10111,98.896
46.11778,98.895
46.13444,98.894
46.15111,98.893
46.16778,98.895
46.18444,98.895
46.20111,98.896
46.21778,98.897
46.23444,98.897
46.25111,98.893
46.26778,98.894
46.28444,98.89
46.30111,98.891
46.31778,98.891
46.33444,98.891
46.35111,98.891
46.36778,98.892
46.38444,98.892
46.40111,98.889
46.41778,98.887
46.43444,98.884
46.45111,98.884
46.46778,98.883
46.48444,98.883
46.50111,98.885
46.51778,98.887
46.53444,98.889
46.55111,98.891
46.56778,98.891
46.58444,98.893
46.60111,98.895
46.61778,98.894
46.63444,98.894
46.65111,98.895
46.66778,98.897
46.68444,98.897
46.70111,98.9
46.71778,98.902
46.73444,98.903
46.75111,98.905
46.76778,98.903
46.78444,98.899
46.80111,98.899
46.81778,98.896
46.83444,98.892
46.85111,98.89
46.86778,98.888
46.88444,98.888
46.90111,98.887
46.91778,98.887
46.93444,98.89
46.95111,98.89
46.96778,98.894
46.98444,98.895
47.00111,98.894
47.01778,98.894
47.03444,98.892
47.05111,98.893
47.06778,98.895
47.08444,98.896
47.10111,98.899
47.11778,98.899
47.13444,98.897
47.15111,98.897
47.16778,98.898
47.18444,98.901
47.20111,98.901
47.21778,98.903
47.23444,98.905
47.25111,98.906
47.26778,98.906
47.28444,98.908
47.30111,98.91
47.31778,98.912
47.33444,98.912
47.35111,98.911
47.36778,98.914
47.38444,98.915
47.40111,98.916
47.41778,98.914
47.43444,98.915
47.45111,98.916
47.46778,98.92
47.48444,98.92
47.50111,98.923
47.51778,98.926
47.53444,98.931
47.55111,98.939
47.56778,98.944
47.58444,98.947
47.60111,98.95
47.61778,98.954
47.63444,98.958
47.65111,98.961
47.66778,98.965
47.68444,98.968
47.70111,98.971
47.71778,98.973
47.73444,98.973
47.75111,98.976
47.76778,98.976
47.78444,98.976
47.80111,98.979
47.81778,98.983
47.83444,98.987
47.85111,98.991
47.86778,98.994
47.88444,98.997
47.90111,98.998
47.91778,99.001
47.93444,99.005
47.95111,99.005
47.96778,99.003
47.98444,99.002
48.00111,99.003
48.01778,99.004
48.03444,99.007
48.05111,99.008
48.06778,99.009
48.08444,99.01
48.10111,99.01
48.11778,99.006
48.13444,99.002
48.15111,99
48.16778,99
48.18444,98.998
48.20111,98.996
48.21778,98.998
48.23444,98.999
48.25111,99.004
48.26778,99.005
48.28444,99.008
48.30111,99.009
48.31778,99.012
48.33444,99.01
48.35111,99.008
48.36778,99.006
48.38444,99.003
48.40111,99.001
48.41778,99
48.43444,99.001
48.45111,99.004
48.46778,99.006
48.48444,99.011
48.50111,99.012
48.51778,99.015
48.53444,99.017
48.55111,99.017
48.56778,99.021
48.58444,99.024
48.60111,99.027
48.61778,99.025
48.63444,99.028
48.65111,99.03
48.66778,99.032
48.68444,99.034
48.70111,99.038
48.71778,99.041
48.73444,99.039
48.75111,99.043
48.76778,99.044
48.78444,99.042
48.80111,99.042
48.81778,99.043
48.83444,99.045
48.85111,99.046
48.86778,99.049
48.88444,99.049
48.90111,99.052
48.91778,99.053
48.93444,99.056
48.95111,99.057
48.96778,99.057
48.98444,99.055
49.00111,99.058
49.01778,99.06
49.03444,99.056
49.05111,99.056
49.06778,99.052
49.08444,99.056
49.10111,99.056
49.11778,99.058
49.13444,99.057
49.15111,99.058
49.16778,99.06
49.18444,99.064
49.20111,99.067
49.21778,99.07
49.23444,99.071
49.25111,99.07
49.26778,99.075
49.28444,99.074
49.30111,99.077
49.31778,99.078
49.33444,99.078
49.35111,99.08
49.36778,99.081
49.38444,99.085
49.40111,99.079
49.41778,99.077
49.43444,99.082
49.45111,99.082
49.46778,99.087
49.48444,99.085
49.50111,99.0835
49.51778,99.087
49.53444,99.091
49.55111,99.098
49.56778,99.102
49.58444,99.103
49.60111,99.105
49.61778,99.107
49.63444,99.109
49.65111,99.106
49.66778,99.105
49.68444,99.106
49.70111,99.111
49.71778,99.115
49.73444,99.119
49.75111,99.123
49.76778,99.12
49.78444,99.121
49.80111,99.123
49.81778,99.126
49.83444,99.125
49.85111,99.127
49.86778,99.128
49.88444,99.131
49.90111,99.133
49.91778,99.134
49.93444,99.138
49.95111,99.14
49.96778,99.141
49.98444,99.142
50.00111,99.142
50.01778,99.142
50.03444,99.14
50.05111,99.134
50.06778,99.129
50.08444,99.128
50.10111,99.129
50.11778,99.132
50.13444,99.131
50.15111,99.131
50.16778,99.132
50.18444,99.134
50.20111,99.136
50.21778,99.137
50.23444,99.136
50.25111,99.134
50.26778,99.13
50.28444,99.128
50.30111,99.127
50.31778,99.127
50.33444,99.125
50.35111,99.125
50.36778,99.125
50.38444,99.123
50.40111,99.124
50.41778,99.123
50.43444,99.125
50.45111,99.123
50.46778,99.125
50.48444,99.122
50.50111,99.12
50.51778,99.118
50.53444,99.119
50.55111,99.12
50.56778,99.123
50.58444,99.125
50.60111,99.127
50.61778,99.128
50.63444,99.128
50.65111,99.127
50.66778,99.129
50.68444,99.132
50.70111,99.135
50.71778,99.136
50.73444,99.135
50.75111,99.134
50.76778,99.134
50.78444,99.136
50.80111,99.138
50.81778,99.137
50.83444,99.137
50.85111,99.138
50.86778,99.137
50.88444,99.137
50.90111,99.138
50.91778,99.139
50.93444,99.14
50.95111,99.142
50.96778,99.145
50.98444,99.147
51.00111,99.148
51.01778,99.151
51.03444,99.15
51.05111,99.149
51.06778,99.147
51.08444,99.143
51.10111,99.139
51.11778,99.138
51.13444,99.136
51.15111,99.132
51.16778,99.129
51.18444,99.126
51.20111,99.124
51.21778,99.124
51.23444,99.125
51.25111,99.124
51.26778,99.124
51.28444,99.122
51.30111,99.121
51.31778,99.117
51.33444,99.117
51.35111,99.115
51.36778,99.115
51.38444,99.114
51.40111,99.115
51.41778,99.114
51.43444,99.114
51.45111,99.112
51.46778,99.112
51.48444,99.114
51.50111,99.116
51.51778,99.118
51.53444,99.119
51.55111,99.118
51.56778,99.116
51.58444,99.115
51.60111,99.115
51.61778,99.115
51.63444,99.115
51.65111,99.115
51.66778,99.113
51.68444,99.113
51.70111,99.11
51.71778,99.106
51.73444,99.105
51.75111,99.104
51.76778,99.106
51.78444,99.108
